,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm
2022-04-07,20.07,24.64,16.13,83.33,1.28,10.18,6.97
2022-04-08,20.28,25.57,15.26,79.25,1.35,14.4,4.1
2022-04-09,20.64,25.88,15.58,78.77,1.88,22.22,3.74
2022-04-10,20.63,26.37,15.9,78.95,2.12,15.74,9.06
2022-04-11,20.87,26.31,16.62,78.47,2.0,20.93,0.95
2022-04-12,20.36,24.91,15.68,82.52,1.82,19.35,1.83
2022-04-13,20.72,25.81,15.57,82.57,1.73,20.25,3.25
2022-04-14,20.09,24.3,16.15,86.05,1.21,16.77,6.58
2022-04-15,18.7,21.58,16.09,89.98,1.71,10.17,11.95
2022-04-16,19.95,25.35,15.51,80.44,1.93,12.47,0.89
2022-04-17,20.37,26.43,15.06,81.94,1.72,18.23,0.69
2022-04-18,20.03,23.66,15.11,83.97,1.44,18.44,1.63
2022-04-19,20.52,25.23,16.26,86.53,1.6,19.53,7.97
2022-04-20,19.44,22.33,16.75,88.92,1.17,6.59,3.02
2022-04-21,19.12,23.83,15.8,88.49,1.6,16.78,8.14
2022-04-22,20.38,26.2,14.91,82.86,1.17,15.27,8.67
2022-04-23,21.04,25.67,16.52,80.53,1.25,17.27,1.65
2022-04-24,20.35,25.12,16.45,85.32,1.32,14.24,15.66
2022-04-25,20.72,25.22,16.12,81.67,1.09,14.66,3.5
2022-04-26,19.05,22.84,15.9,88.27,1.07,12.32,0.96
2022-04-27,20.15,25.22,15.59,83.77,1.19,18.59,15.46
2022-04-28,20.1,25.19,15.63,81.47,1.77,17.21,3.38
2022-04-29,19.14,22.89,15.32,86.07,1.76,13.36,9.62
2022-04-30,19.66,23.95,15.36,84.36,1.5,15.48,0.71
2022-05-01,19.93,24.6,16.29,85.62,1.62,12.0,11.91
2022-05-02,19.16,22.84,15.75,87.97,1.65,13.65,3.86
2022-05-03,19.39,23.84,14.92,87.23,2.02,17.49,3.62
2022-05-04,19.46,24.05,15.77,84.74,2.02,17.29,1.38
2022-05-05,19.84,25.08,15.52,83.53,2.09,17.96,1.51
2022-05-06,19.66,25.15,15.64,86.0,2.08,14.89,1.42
2022-05-07,20.14,24.91,16.33,84.72,1.86,17.68,4.92
2022-05-08,20.13,25.4,15.23,84.12,1.99,16.25,1.72
2022-05-09,20.19,25.09,16.19,82.99,2.09,19.6,0.93
2022-05-10,20.67,26.16,15.33,81.33,1.64,18.12,0.29
2022-05-11,20.33,25.63,15.54,84.25,1.84,16.79,0.94
2022-05-12,19.94,24.8,15.75,84.15,1.71,16.91,5.0
2022-05-13,20.41,25.8,15.19,81.63,1.55,19.67,2.24
2022-05-14,20.18,25.49,15.84,85.19,1.92,18.43,13.6
2022-05-15,19.72,25.33,15.54,87.2,1.75,16.62,1.92
2022-05-16,19.96,25.08,15.97,83.14,1.65,15.13,0.56
2022-05-17,19.83,24.39,15.84,84.91,1.93,16.15,2.1
2022-05-18,20.24,25.38,15.9,81.67,1.91,16.32,0.36
2022-05-19,19.98,25.75,14.7,79.12,1.91,19.99,0.04
2022-05-20,19.93,25.8,14.6,80.3,1.97,19.33,0.21
2022-05-21,20.8,26.13,15.36,77.62,1.92,19.06,0.04
2022-05-22,20.8,26.49,15.15,79.13,1.61,18.81,0.44
2022-05-23,20.29,25.64,15.59,83.96,1.43,14.03,0.66
2022-05-24,20.67,24.84,17.41,81.24,1.25,17.12,0.19
2022-05-25,19.6,23.74,16.47,80.24,1.58,12.57,0.53
2022-05-26,19.8,25.32,15.12,84.99,1.61,17.52,8.77
2022-05-27,19.25,23.91,15.5,89.34,1.09,15.78,3.22
2022-05-28,19.41,24.29,15.66,86.14,1.74,13.52,6.85
2022-05-29,18.58,22.91,15.88,88.11,1.34,8.67,4.81
2022-05-30,18.72,24.01,14.38,83.54,1.17,15.42,1.29
2022-05-31,19.48,24.98,14.62,81.59,1.49,21.65,2.67
2022-06-01,19.28,24.6,14.23,82.51,1.91,16.81,3.48
2022-06-02,18.65,23.62,15.33,85.61,2.46,12.91,3.92
2022-06-03,18.61,24.0,14.97,80.86,2.63,17.62,0.69
2022-06-04,18.54,24.57,13.59,79.14,2.37,21.69,0.21
2022-06-05,18.68,25.09,13.54,76.5,2.17,22.12,0.03
2022-06-06,18.69,25.33,12.63,76.23,2.04,22.21,0.05
2022-06-07,18.56,24.53,13.52,81.68,2.23,19.29,0.2
2022-06-08,18.75,24.33,14.05,81.74,2.27,14.33,0.98
2022-06-09,18.43,22.94,15.16,83.28,1.76,11.72,1.34
2022-06-10,19.49,25.27,15.12,79.26,1.78,15.11,0.56
2022-06-11,19.35,25.15,14.45,78.84,1.94,16.64,0.3
2022-06-12,19.43,25.02,14.68,81.54,2.14,20.01,2.69
2022-06-13,19.82,25.17,14.93,76.74,1.91,21.01,0.32
2022-06-14,19.82,25.55,13.53,75.55,1.43,20.22,0.82
2022-06-15,20.28,26.48,13.89,73.7,1.52,20.28,0.65
2022-06-16,20.13,26.11,14.39,75.94,2.2,20.11,0.76
2022-06-17,20.4,26.42,14.8,73.67,2.12,21.35,1.4
2022-06-18,19.66,25.67,14.53,78.18,2.0,19.1,2.69
2022-06-19,19.61,25.15,14.32,78.74,1.83,14.11,3.24
2022-06-20,19.09,24.3,14.72,78.35,1.96,14.08,0.33
2022-06-21,18.87,24.89,13.78,73.35,2.12,18.22,0.01
2022-06-22,19.23,26.19,12.29,69.97,1.79,20.56,0.01
2022-06-23,19.23,25.7,13.38,73.4,1.92,20.15,0.06
2022-06-24,19.02,24.99,13.58,76.53,2.26,19.8,0.08
2022-06-25,19.38,25.0,14.54,74.7,1.92,19.38,0.02
2022-06-26,18.95,24.62,13.23,75.37,2.25,18.38,0.1
2022-06-27,18.69,24.52,13.13,74.54,2.51,17.77,0.01
2022-06-28,18.45,25.15,12.77,75.5,2.55,18.79,0.01
2022-06-29,18.34,25.05,12.23,72.35,2.34,21.35,0.0
2022-06-30,19.11,26.2,12.85,70.02,2.11,22.88,0.0
2022-07-01,19.14,26.06,12.89,71.88,2.36,20.44,0.0
2022-07-02,19.13,25.92,13.06,71.0,2.56,20.71,0.0
2022-07-03,18.69,25.93,12.42,69.87,2.51,23.14,0.0
2022-07-04,18.35,25.88,11.54,66.21,2.21,24.07,0.0
2022-07-05,18.79,26.91,11.24,64.12,1.76,23.95,0.0
2022-07-06,19.22,27.1,11.49,65.81,1.5,22.33,0.02
2022-07-07,19.55,27.78,12.44,65.75,1.9,22.32,0.0
2022-07-08,18.78,26.69,12.21,63.67,2.26,22.02,0.0
2022-07-09,18.18,25.57,11.66,68.19,2.1,18.48,0.11
2022-07-10,18.38,25.33,13.02,69.72,2.23,19.55,0.0
2022-07-11,19.09,26.28,12.76,70.08,2.28,21.61,0.0
2022-07-12,19.22,26.28,13.15,72.03,2.46,20.85,0.0
2022-07-13,19.18,26.47,12.77,70.63,2.58,19.43,0.0
2022-07-14,19.59,26.72,12.72,67.78,2.4,23.6,0.0
2022-07-15,20.31,27.22,14.15,70.14,2.64,20.19,0.15
2022-07-16,20.94,27.16,16.31,70.59,2.58,19.15,0.37
2022-07-17,20.04,26.69,14.08,71.46,2.56,21.3,0.1
2022-07-18,19.57,26.57,13.48,70.03,2.57,17.51,0.01
2022-07-19,19.26,26.06,13.12,68.47,2.84,16.99,0.07
2022-07-20,19.42,27.22,12.7,67.15,2.61,22.43,0.0
2022-07-21,19.29,26.8,12.35,67.43,2.5,19.5,0.0
2022-07-22,19.68,27.23,12.52,65.73,2.72,23.16,0.0
2022-07-23,19.67,27.43,12.82,64.39,2.33,23.94,0.0
2022-07-24,20.19,27.94,12.96,66.47,2.14,21.8,0.0
2022-07-25,21.04,27.82,16.08,66.07,2.59,19.31,0.07
2022-07-26,20.46,26.06,15.26,67.02,2.93,16.72,0.06
2022-07-27,21.2,28.08,14.44,66.36,2.08,19.03,0.14
2022-07-28,20.87,27.37,14.8,70.22,2.13,19.28,0.66
2022-07-29,20.68,27.57,15.02,72.71,2.04,13.61,2.67
2022-07-30,20.69,26.59,15.82,73.27,1.88,7.78,1.78
2022-07-31,20.7,27.2,15.9,74.94,1.6,12.38,1.97
2022-08-01,19.96,23.99,15.93,78.93,1.66,12.12,12.15
2022-08-02,19.89,24.29,16.91,77.66,1.69,7.52,3.64
2022-08-03,20.38,26.02,15.36,72.38,1.69,14.69,1.06
2022-08-04,20.29,26.38,15.97,70.73,1.71,14.4,0.07
2022-08-05,20.13,26.87,13.67,69.67,2.13,19.74,0.0
2022-08-06,20.51,27.58,13.77,68.61,2.1,20.07,0.0
2022-08-07,20.72,27.91,13.89,66.31,2.07,21.97,0.0
2022-08-08,20.5,28.52,13.42,63.08,2.23,23.15,0.0
2022-08-09,20.67,28.77,13.04,59.2,1.86,24.04,0.0
2022-08-10,20.66,28.25,13.16,61.75,2.23,21.99,0.0
2022-08-11,21.32,27.83,15.77,65.06,2.36,21.92,0.02
2022-08-12,21.36,27.76,15.36,64.78,2.25,17.71,0.03
2022-08-13,21.71,28.18,15.4,64.06,1.69,15.41,0.16
2022-08-14,21.59,27.99,15.65,69.55,1.69,15.44,23.87
2022-08-15,21.11,26.88,16.7,73.97,1.81,9.89,16.8
2022-08-16,20.09,25.79,15.78,78.97,2.03,12.98,32.48
2022-08-17,18.29,21.76,15.66,88.78,1.81,11.68,58.76
2022-08-18,19.22,24.45,14.19,78.71,2.14,13.08,6.32
2022-08-19,20.29,26.77,15.56,73.22,1.92,20.97,0.1
2022-08-20,20.6,26.66,15.07,72.73,1.43,16.83,0.59
2022-08-21,20.79,26.72,14.74,73.13,1.55,20.47,0.55
2022-08-22,20.56,26.18,15.76,70.22,2.61,19.34,0.18
2022-08-23,20.21,26.75,14.57,71.08,2.6,19.87,0.14
2022-08-24,20.2,26.19,14.61,70.66,2.63,21.72,0.1
2022-08-25,19.86,26.68,12.91,67.55,2.15,22.28,0.0
2022-08-26,20.83,27.71,14.27,65.68,2.0,21.35,0.07
2022-08-27,20.54,26.7,15.67,72.03,2.18,16.65,1.74
2022-08-28,20.4,26.03,16.2,75.59,1.56,12.89,7.27
2022-08-29,19.93,25.21,15.85,79.26,1.21,13.79,11.31
2022-08-30,20.67,26.66,15.48,75.91,1.43,12.06,8.8
2022-08-31,20.18,25.46,15.12,79.09,1.85,19.32,5.6
2022-09-01,19.84,25.09,16.12,79.12,2.58,12.8,6.86
2022-09-02,20.15,25.53,14.99,72.55,1.9,16.93,0.45
2022-09-03,20.78,26.67,15.06,68.78,1.9,13.95,0.05
2022-09-04,21.66,27.78,15.93,67.9,1.69,20.21,0.19
2022-09-05,21.31,27.89,15.47,69.88,1.49,18.33,0.27
2022-09-06,20.88,26.67,15.86,75.42,1.29,17.21,1.13
2022-09-07,18.82,21.64,16.21,84.59,1.05,7.17,5.36
2022-09-08,20.05,26.04,14.34,74.39,1.8,18.83,8.48
2022-09-09,20.73,26.41,15.31,73.88,1.79,18.76,6.63
2022-09-10,20.43,25.34,16.87,77.74,1.65,13.02,12.65
2022-09-11,21.27,26.36,16.87,76.79,1.49,17.26,4.05
2022-09-12,20.74,25.79,15.98,77.45,1.65,18.08,3.35
2022-09-13,20.57,26.15,16.57,79.29,1.66,15.8,4.96
2022-09-14,18.72,21.41,16.41,90.84,1.83,9.3,60.42
2022-09-15,19.65,23.81,15.57,82.93,2.04,13.73,11.52
2022-09-16,20.6,25.88,16.16,72.84,2.48,18.61,1.64
2022-09-17,20.57,26.67,15.4,74.5,1.91,23.67,0.87
2022-09-18,20.76,26.46,15.54,77.33,1.69,16.3,11.76
2022-09-19,21.38,26.94,16.81,76.77,1.55,17.62,7.02
2022-09-20,21.72,27.38,17.06,74.97,1.8,22.44,3.46
2022-09-21,21.52,27.23,15.98,72.36,1.43,21.44,3.13
2022-09-22,21.11,26.56,15.39,73.95,1.56,15.86,12.22
2022-09-23,21.06,26.8,16.16,73.01,1.95,21.92,2.05
2022-09-24,21.1,26.19,16.36,72.27,2.05,17.77,3.75
2022-09-25,20.45,25.36,14.86,75.11,2.08,10.25,16.05
2022-09-26,20.71,25.46,15.64,73.5,2.12,24.26,3.19
2022-09-27,20.99,25.41,16.57,71.66,1.91,20.52,1.69
2022-09-28,19.92,24.52,15.43,73.19,1.8,16.09,1.19
2022-09-29,20.59,27.78,14.59,69.47,1.8,24.27,0.01
2022-09-30,20.94,26.92,15.86,71.53,1.52,20.27,0.87
2022-10-01,20.92,26.53,16.36,76.39,1.5,18.99,4.94
2022-10-02,20.28,25.34,16.25,80.37,1.52,19.55,4.5
2022-10-03,20.87,26.97,14.95,69.04,1.66,24.1,1.34
2022-10-04,21.31,27.31,16.57,71.14,1.44,21.1,3.93
2022-10-05,20.59,24.8,17.16,75.83,1.55,17.92,8.74
2022-10-06,20.64,25.7,16.39,76.44,1.61,20.13,7.71
2022-10-07,20.15,25.08,16.6,79.9,1.53,19.67,7.47
2022-10-08,20.42,26.19,15.87,73.94,2.26,23.09,1.67
2022-10-09,19.96,24.71,15.2,73.41,1.79,18.21,6.02
2022-10-10,20.64,26.35,15.95,73.84,1.73,18.91,1.74
2022-10-11,20.92,26.36,15.88,72.65,1.37,21.74,2.37
2022-10-12,20.41,26.39,15.29,77.24,1.59,19.57,5.35
2022-10-13,20.73,27.54,15.11,75.45,1.71,24.86,0.8
2022-10-14,20.92,27.62,15.35,71.52,1.9,25.12,0.5
2022-10-15,21.0,27.42,15.99,74.91,1.18,21.53,1.09
2022-10-16,20.16,24.76,16.66,81.9,1.46,12.92,3.01
2022-10-17,20.6,25.95,16.0,78.13,1.5,14.51,2.7
2022-10-18,20.89,25.68,17.06,78.47,1.06,14.78,3.17
2022-10-19,20.23,24.67,15.91,80.9,1.11,12.57,4.36
2022-10-20,20.76,25.62,17.31,82.47,1.36,15.9,30.73
2022-10-21,19.13,22.31,16.43,88.04,0.92,11.76,9.5
2022-10-22,21.0,26.76,15.83,75.03,1.56,22.85,0.58
2022-10-23,20.92,27.06,15.55,75.13,1.62,25.28,0.29
2022-10-24,21.2,27.42,15.78,74.42,1.53,22.25,1.02
2022-10-25,21.67,28.21,15.48,69.7,1.44,23.37,0.44
2022-10-26,20.97,25.79,16.54,75.83,1.29,21.52,0.57
2022-10-27,21.47,27.44,16.69,74.82,1.62,17.04,1.68
2022-10-28,21.42,27.37,16.63,75.12,1.47,21.91,1.32
2022-10-29,21.32,27.03,16.66,78.67,1.34,16.94,4.35
2022-10-30,21.04,25.82,16.44,75.01,1.56,20.04,2.38
2022-10-31,21.36,27.79,15.73,72.05,1.5,21.76,1.63
2022-11-01,21.07,26.82,15.63,79.93,1.58,22.2,2.08
2022-11-02,20.22,24.29,17.65,84.73,1.51,14.78,4.73
2022-11-03,20.26,25.31,16.75,82.13,1.63,14.91,1.49
2022-11-04,20.51,25.85,16.79,80.46,1.72,16.76,0.87
2022-11-05,19.68,22.93,17.15,87.49,1.35,17.63,5.09
2022-11-06,20.66,25.12,16.71,78.79,1.31,13.04,1.45
2022-11-07,19.32,22.47,16.44,86.01,0.96,12.79,15.13
2022-11-08,20.01,25.91,15.38,83.92,1.2,18.44,1.24
2022-11-09,20.35,25.56,16.95,83.07,1.47,19.26,1.78
2022-11-10,19.74,23.72,17.06,86.08,1.13,13.0,3.78
2022-11-11,20.49,25.99,15.52,77.12,1.53,13.68,0.94
2022-11-12,20.41,25.91,15.79,82.89,1.24,13.67,13.37
2022-11-13,19.62,23.29,17.12,87.02,1.21,17.38,5.28
2022-11-14,20.6,26.14,16.2,79.76,1.35,19.73,1.77
2022-11-15,20.68,26.04,16.21,82.12,1.23,12.5,7.59
2022-11-16,20.2,23.6,17.48,84.85,0.65,15.46,14.39
2022-11-17,20.11,24.83,16.12,85.33,1.47,13.64,6.56
2022-11-18,18.32,21.0,16.09,87.65,0.83,12.67,27.74
2022-11-19,19.21,24.54,14.21,81.13,1.32,15.55,4.38
2022-11-20,20.03,25.52,14.25,80.47,1.2,16.8,2.53
2022-11-21,19.84,24.62,15.84,85.71,1.01,18.56,2.78
2022-11-22,19.8,24.59,16.06,83.49,1.12,9.89,3.55
2022-11-23,20.23,25.33,15.8,82.01,1.22,18.19,1.73
2022-11-24,19.66,23.99,16.48,84.73,1.53,18.38,1.42
2022-11-25,19.88,24.69,16.23,79.85,1.52,17.61,2.5
2022-11-26,19.9,23.64,17.47,80.79,1.42,15.38,2.59
2022-11-27,20.36,25.18,16.05,76.53,1.39,15.64,0.88
2022-11-28,20.28,25.21,16.23,80.27,1.3,16.32,3.23
2022-11-29,19.64,24.09,16.3,86.74,1.35,15.12,16.77
2022-11-30,18.56,21.89,15.97,86.44,0.86,11.05,13.11
2022-12-01,19.82,24.32,15.47,81.98,1.64,13.65,11.53
2022-12-02,20.0,25.15,14.76,80.8,1.56,18.42,1.34
2022-12-03,20.55,26.06,15.15,78.1,1.49,19.21,0.12
2022-12-04,20.74,25.91,16.31,77.69,1.42,19.28,1.14
2022-12-05,19.06,21.33,14.78,86.05,1.14,13.0,4.25
2022-12-06,19.51,25.0,14.73,75.04,1.19,16.39,0.76
2022-12-07,20.36,24.98,15.07,76.94,1.31,12.94,0.74
2022-12-08,18.67,22.45,15.94,87.94,1.18,12.79,4.28
2022-12-09,19.4,23.16,16.16,81.46,1.2,14.28,1.88
2022-12-10,19.46,23.91,15.11,82.08,1.22,14.61,2.31
2022-12-11,20.23,26.0,14.81,79.61,1.14,19.88,0.71
2022-12-12,20.3,25.21,15.65,82.59,1.27,13.6,2.47
2022-12-13,19.72,24.44,16.11,84.92,1.21,11.37,5.69
2022-12-14,19.91,24.9,16.18,79.46,1.35,19.09,3.15
2022-12-15,19.39,24.99,14.08,82.48,1.66,17.79,4.58
2022-12-16,19.67,25.24,14.34,82.31,1.69,17.13,4.41
2022-12-17,20.31,26.06,15.62,81.42,1.56,22.19,1.47
2022-12-18,20.53,25.87,15.78,81.6,1.54,19.77,1.72
2022-12-19,20.32,25.19,16.85,82.45,1.64,15.6,2.27
2022-12-20,20.31,25.73,15.15,82.29,1.56,19.33,16.33
2022-12-21,19.96,24.46,16.48,82.96,1.1,16.52,6.32
2022-12-22,20.65,25.91,16.36,80.12,1.24,18.83,0.38
2022-12-23,19.84,24.75,15.6,84.99,1.66,12.24,5.92
2022-12-24,19.59,23.78,15.89,86.73,1.13,11.73,6.31
2022-12-25,19.86,24.77,15.42,84.11,1.45,17.66,1.7
2022-12-26,19.65,25.09,14.9,84.29,1.42,17.85,2.77
2022-12-27,19.86,24.9,15.57,83.61,1.54,12.79,3.25
2022-12-28,20.07,25.24,16.04,83.52,1.37,18.29,1.95
2022-12-29,19.85,25.26,15.12,85.18,1.81,12.97,2.18
2022-12-30,20.11,25.03,16.34,84.96,1.45,13.99,1.33
2022-12-31,20.21,25.16,16.05,82.44,1.39,18.95,1.45
2023-01-01,20.2,25.64,15.7,76.75,1.68,18.0,0.11
2023-01-02,19.95,26.21,13.75,72.75,1.65,23.39,0.05
2023-01-03,20.32,26.13,15.91,74.83,1.47,21.19,0.27
2023-01-04,20.62,25.88,16.0,75.96,1.46,21.06,0.3
2023-01-05,20.29,24.7,17.09,75.86,1.36,16.57,0.14
2023-01-06,20.79,27.49,14.63,71.21,1.61,24.05,0.17
2023-01-07,21.1,27.48,14.51,67.46,1.92,20.32,0.09
2023-01-08,20.68,26.17,15.73,71.13,1.58,16.69,1.94
2023-01-09,20.52,26.62,14.56,73.86,1.58,15.24,3.56
2023-01-10,20.17,25.35,15.37,78.51,1.33,12.15,10.93
2023-01-11,19.59,24.18,15.2,79.71,1.2,15.23,2.72
2023-01-12,19.76,25.74,14.14,77.25,1.61,15.15,1.52
2023-01-13,20.2,25.72,15.01,76.92,1.76,16.2,1.02
2023-01-14,20.23,25.08,16.12,76.92,1.35,21.31,2.92
2023-01-15,20.34,25.95,14.37,75.04,1.37,15.75,0.57
2023-01-16,20.65,26.02,15.51,71.91,1.77,19.65,1.14
2023-01-17,20.52,27.19,15.21,73.81,1.99,21.35,0.82
2023-01-18,20.97,26.44,16.22,72.97,1.5,15.26,1.84
2023-01-19,21.29,27.09,15.23,70.53,1.49,23.23,1.65
2023-01-20,20.82,26.51,15.02,73.95,1.47,19.68,0.66
2023-01-21,21.07,26.2,15.18,70.87,1.62,19.09,0.67
2023-01-22,20.56,25.62,15.97,71.28,1.43,11.51,0.09
2023-01-23,20.52,26.0,16.01,71.02,1.38,21.07,0.84
2023-01-24,20.43,24.68,17.11,74.46,0.92,13.35,2.94
2023-01-25,19.62,24.12,16.87,80.17,0.66,20.13,4.93
2023-01-26,19.95,24.83,14.39,74.69,1.28,18.94,1.17
2023-01-27,20.67,26.27,16.37,73.37,1.41,17.34,1.18
2023-01-28,20.9,26.46,16.05,74.15,1.4,24.27,0.99
2023-01-29,20.97,27.38,14.63,70.44,1.4,17.28,0.23
2023-01-30,21.26,26.99,16.62,69.86,1.43,15.64,1.0
2023-01-31,21.81,27.73,16.46,64.9,1.51,18.8,0.12
2023-02-01,22.04,29.56,15.17,62.81,1.57,17.6,0.39
2023-02-02,21.88,27.86,16.62,65.19,1.72,12.08,0.48
2023-02-03,21.37,27.06,16.51,68.72,1.59,14.26,1.0
2023-02-04,21.21,27.18,15.57,68.22,1.39,19.57,0.68
2023-02-05,21.08,26.72,15.83,72.21,1.3,19.01,2.3
2023-02-06,21.12,26.86,15.09,70.2,1.69,15.82,1.37
2023-02-07,21.04,26.99,14.97,68.79,1.62,19.14,1.08
2023-02-08,21.83,28.0,15.55,65.37,1.72,18.17,1.12
2023-02-09,21.64,28.09,15.93,65.65,1.51,13.58,0.79
2023-02-10,21.5,27.13,15.71,69.05,1.51,22.51,0.06
2023-02-11,21.82,29.44,15.26,68.01,1.58,21.16,0.03
2023-02-12,22.38,29.77,15.83,64.85,1.51,19.84,0.16
2023-02-13,22.21,30.15,15.69,66.2,1.59,24.08,0.01
2023-02-14,22.84,31.06,15.14,64.53,1.45,24.48,0.03
2023-02-15,22.62,28.91,18.07,67.54,1.47,20.34,5.5
2023-02-16,21.63,29.04,17.02,68.64,1.96,15.94,0.72
2023-02-17,21.65,27.77,16.22,68.62,2.05,16.81,3.14
2023-02-18,21.87,27.34,17.82,71.88,1.19,17.8,4.71
2023-02-19,22.34,28.79,16.76,66.32,1.55,23.01,0.41
2023-02-20,23.22,31.11,16.67,61.99,1.4,22.69,0.03
2023-02-21,20.48,26.22,16.4,74.79,1.63,16.52,1.75
2023-02-22,21.33,27.11,16.2,73.93,1.45,16.37,1.03
2023-02-23,22.13,27.69,17.6,72.37,1.34,12.58,1.13
2023-02-24,21.21,25.79,16.19,71.24,1.33,19.48,0.41
2023-02-25,22.61,30.78,15.15,69.0,1.53,9.29,0.36
2023-02-26,22.11,28.28,15.87,73.72,1.42,12.27,2.65
2023-02-27,21.05,24.85,16.68,75.18,1.17,16.44,6.13
2023-02-28,19.76,23.68,15.6,83.68,1.09,11.1,3.39
2023-03-01,20.64,25.76,16.5,79.71,1.12,17.59,2.33
2023-03-02,21.02,26.41,16.3,76.17,1.22,16.43,1.36
2023-03-03,19.53,23.62,16.19,85.68,1.19,12.3,5.98
2023-03-04,20.54,26.09,15.05,78.35,1.5,21.88,0.89
2023-03-05,21.4,26.61,16.38,75.92,1.63,23.75,2.06
2023-03-06,22.33,29.69,15.53,71.65,1.94,21.68,0.48
2023-03-07,22.86,30.32,15.93,65.24,1.82,24.57,0.01
2023-03-08,23.5,31.42,16.29,64.36,1.61,25.22,0.18
2023-03-09,23.39,30.03,17.06,68.49,1.4,17.85,0.46
2023-03-10,22.54,29.43,17.14,73.82,1.44,15.67,2.85
2023-03-11,21.13,26.48,17.94,77.69,1.29,14.63,1.7
2023-03-12,21.31,28.26,15.84,76.25,1.29,15.24,1.69
2023-03-13,21.48,27.55,16.92,76.48,1.13,20.43,2.67
2023-03-14,21.22,25.76,17.2,76.38,0.77,17.9,4.88
2023-03-15,20.71,26.64,16.55,79.66,1.44,11.04,13.25
2023-03-16,20.28,25.84,14.67,77.29,1.48,19.68,0.73
2023-03-17,19.32,23.66,16.38,84.72,1.26,9.7,16.62
2023-03-18,20.53,25.78,16.12,77.82,1.69,19.36,2.95
2023-03-19,20.21,25.03,16.33,79.17,1.21,13.35,2.8
2023-03-20,18.4,22.08,15.43,87.53,1.22,9.73,12.25
2023-03-21,18.46,23.25,14.41,81.85,1.15,18.91,0.91
2023-03-22,20.34,27.4,15.11,76.94,1.07,19.57,0.05
2023-03-23,19.87,25.63,15.92,82.74,1.23,12.39,2.87
2023-03-24,19.69,23.64,16.13,80.68,0.79,15.25,2.71
2023-03-25,19.18,23.33,16.25,83.78,1.12,17.93,6.46
2023-03-26,19.91,25.98,15.95,82.5,1.38,11.85,5.4
2023-03-27,20.52,26.33,14.97,79.66,1.44,21.75,1.55
2023-03-28,19.57,24.58,16.15,87.62,1.41,7.73,5.69
2023-03-29,18.75,23.86,15.02,84.12,1.27,21.62,1.94
2023-03-30,20.73,27.15,15.02,79.13,1.27,19.98,1.25
2023-03-31,19.96,25.53,15.83,87.33,1.52,9.42,12.79
2023-04-01,19.12,22.87,16.22,86.97,1.09,17.36,7.69
2023-04-02,20.7,27.18,14.64,76.61,1.35,23.1,0.24
2023-04-03,19.49,25.33,15.56,83.18,1.39,17.84,9.21
2023-04-04,19.84,25.43,14.45,78.91,1.53,21.77,3.67
2023-04-05,20.15,25.02,14.85,80.77,1.45,12.87,1.77
2023-04-06,20.4,25.2,15.1,79.13,0.96,17.15,1.39
2023-04-07,21.02,27.42,15.17,79.65,1.52,23.1,0.91
2023-04-08,20.71,25.87,15.33,81.45,1.73,12.14,2.45
2023-04-09,19.9,24.08,16.64,82.53,1.56,19.21,4.47
2023-04-10,21.06,27.16,15.12,77.5,1.43,21.59,1.93
2023-04-11,21.39,26.53,15.85,79.61,1.5,22.01,1.88
2023-04-12,20.27,24.6,16.22,82.03,1.36,17.03,4.01
2023-04-13,20.16,25.24,15.3,81.75,1.32,14.63,0.79
2023-04-14,19.24,22.64,15.03,85.65,1.27,14.01,4.53
2023-04-15,20.3,26.09,14.74,80.75,1.6,17.58,1.86
2023-04-16,19.17,22.18,15.43,88.18,1.33,15.76,62.93
2023-04-17,19.29,23.0,14.96,86.77,1.53,17.6,3.38
2023-04-18,18.81,21.44,16.44,92.89,1.56,12.56,43.27
2023-04-19,19.22,23.23,15.5,87.46,1.65,19.28,7.33
2023-04-20,20.46,25.8,14.76,83.5,1.76,18.16,9.85
2023-04-21,20.42,24.65,16.45,86.13,1.66,15.02,13.81
2023-04-22,20.12,24.29,16.27,88.42,1.87,13.76,7.18
2023-04-23,19.66,23.36,16.5,87.5,1.75,17.61,5.69
2023-04-24,19.89,25.25,15.78,82.46,1.29,17.33,2.54
2023-04-25,20.01,24.8,15.54,84.76,1.23,14.95,4.93
2023-04-26,20.0,24.17,15.84,85.44,1.26,17.63,16.01
2023-04-27,19.9,24.23,16.6,87.21,1.48,15.48,4.24
2023-04-28,20.0,24.1,16.64,86.27,1.49,17.04,6.16
2023-04-29,19.73,23.58,16.84,88.81,1.6,9.55,17.96
2023-04-30,19.82,24.47,16.91,86.9,1.48,15.23,6.24
2023-05-01,20.06,25.14,16.08,85.77,1.53,5.51,9.5
2023-05-02,20.45,25.15,15.3,81.81,0.88,19.27,4.84
2023-05-03,20.73,25.78,16.84,84.97,1.29,12.85,5.44
2023-05-04,19.64,23.46,16.41,84.33,1.0,16.38,6.55
2023-05-05,19.79,25.42,13.72,83.63,1.37,19.46,4.22
2023-05-06,20.43,26.14,15.06,81.32,1.7,18.44,0.27
2023-05-07,20.56,25.96,15.07,82.19,1.72,19.94,0.67
2023-05-08,20.5,25.38,15.39,83.14,1.25,19.91,0.65
2023-05-09,20.43,25.23,15.88,84.45,1.37,17.17,1.09
