,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm,ET0_mm_day,Kc,ETc_mm_day,Rainfall_effective_mm,Irrigation_requirement_mm
2023-10-24,22.85,30.4,16.99,70.22,1.65,19.35,0.19,4.28492383356853,1.034357715419746,4.432144027237565,0.15200000000000002,4.280144027237565
2023-10-25,23.3,30.05,18.56,68.98,1.53,10.17,0.65,2.9735709190510606,1.034357715419746,3.07573602246825,0.52,2.55573602246825
2023-10-26,22.76,28.17,18.65,71.19,1.91,21.13,0.58,4.495906708652081,1.034357715419746,4.650375791901676,0.46399999999999997,4.186375791901677
2023-10-27,21.28,24.72,17.37,72.61,1.18,16.41,0.64,3.4092957547687623,1.034357715419746,3.526431368092856,0.512,3.014431368092856
2023-10-28,22.44,29.71,16.95,66.69,1.53,14.92,1.54,3.6602819121807073,1.034357715419746,3.786040836475456,1.2320000000000002,2.5540408364754557
2023-10-29,20.26,23.71,17.19,83.26,1.04,11.76,20.81,2.4895379630517227,1.034357715419746,2.575072799912908,16.648,0.0
2023-10-30,21.33,27.57,16.04,76.56,1.65,21.05,0.46,4.1415564222148165,1.034357715419746,4.283850839164095,0.36800000000000005,3.915850839164095
2023-10-31,21.33,26.54,16.23,76.11,1.81,17.83,2.65,3.691343801017954,1.034357715419746,3.8181699408497725,2.12,1.6981699408497724
2023-11-01,22.26,28.53,16.94,73.91,1.84,18.8,2.52,4.029084578430592,1.034357715419746,4.167514719778398,2.016,2.1515147197783984
2023-11-02,21.28,27.5,17.49,81.65,1.24,10.6,1.91,2.4823812845776474,1.034357715419746,2.56767023431647,1.528,1.0396702343164699
2023-11-03,19.89,22.6,17.85,86.33,1.16,11.71,15.81,2.4112801279132383,1.034357715419746,2.4941262043453705,12.648000000000001,0.0
2023-11-04,20.64,23.4,17.87,76.69,0.83,10.83,2.23,2.4334609396381826,1.034357715419746,2.517069098087339,1.784,0.7330690980873389
2023-11-05,19.39,22.77,16.97,85.26,1.13,10.16,1.08,2.192169536906766,1.034357715419746,2.267487474007645,0.8640000000000001,1.403487474007645
2023-11-06,20.97,26.54,15.49,77.6,1.11,18.86,3.21,3.6675068343266526,1.034357715419746,3.7935139904404216,2.568,1.2255139904404215
2023-11-07,21.03,25.88,15.81,77.55,1.07,15.67,0.89,3.193242949579896,1.034357715419746,3.3029554821076728,0.7120000000000001,2.5909554821076726
2023-11-08,21.5,26.72,16.64,76.4,1.29,20.13,0.54,3.9399241150038073,1.034357715419746,4.075290906522503,0.43200000000000005,3.643290906522503
2023-11-09,21.46,27.45,15.75,77.22,1.2,19.12,4.7,3.7765170399013614,1.034357715419746,3.9062695376361143,3.7600000000000002,0.14626953763611406
2023-11-10,21.64,27.22,17.15,78.0,1.56,11.58,3.34,2.771363319923395,1.034357715419746,2.8665810321940457,2.672,0.19458103219404554
2023-11-11,19.9,23.73,16.73,88.72,1.53,15.27,12.79,2.859006851371399,1.034357715419746,2.957235795153922,10.232,0.0
2023-11-12,20.89,24.08,17.99,83.88,1.0,14.45,3.97,2.890727519306941,1.034357715419746,2.9900463127713173,3.176,0.0
2023-11-13,19.53,23.0,17.09,88.26,1.64,9.96,3.81,2.1259134020725683,1.034357715419746,2.1989549297480018,3.048,0.0
2023-11-14,20.26,23.9,16.33,82.67,1.14,17.46,6.88,3.292958067557012,1.034357715419746,3.406096583731293,5.5040000000000004,0.0
2023-11-15,20.0,24.44,15.35,85.49,1.55,14.16,1.68,2.7835527499759634,1.034357715419746,2.879189263215489,1.344,1.535189263215489
2023-11-16,21.13,26.24,16.65,81.1,2.07,15.18,5.49,3.1930577755157583,1.034357715419746,3.302763945885736,4.392,0.0
2023-11-17,20.04,22.7,18.02,87.47,1.89,14.01,5.86,2.7149587453933703,1.034357715419746,2.808238525343947,4.688000000000001,0.0
2023-11-18,21.29,26.68,17.09,80.42,1.92,15.24,4.08,3.2351721402260387,1.034357715419746,3.346325263953816,3.2640000000000002,0.08232526395381567
2023-11-19,21.82,27.7,16.01,78.31,1.94,18.81,2.85,3.824088111311911,1.034357715419746,3.9554750423804,2.2800000000000002,1.6754750423803997
2023-11-20,21.6,26.74,17.46,79.69,1.54,16.87,4.83,3.4527065945585065,1.034357715419746,3.5713337051622283,3.8640000000000003,0.0
2023-11-21,20.84,25.1,17.88,85.44,1.32,13.53,4.42,2.759907178245878,1.034357715419746,2.8547312836609646,3.536,0.0
2023-11-22,20.06,23.02,16.92,87.13,1.48,12.47,2.45,2.499850881841277,1.034357715419746,2.5857400470313805,1.9600000000000002,0.6257400470313803
2023-11-23,20.93,25.73,17.49,79.49,1.38,17.74,1.61,3.501515749815943,1.034357715419746,3.621819831485878,1.2880000000000003,2.3338198314858776
2023-11-24,20.03,24.82,15.65,80.9,1.38,13.83,2.55,2.842948811508738,1.034357715419746,2.9406260377274602,2.04,0.9006260377274602
2023-11-25,20.07,25.39,15.21,82.78,0.99,13.21,5.24,2.68572852059522,1.034357715419746,2.778004016800526,4.192,0.0
2023-11-26,19.29,22.92,16.75,86.48,0.77,14.07,20.68,2.6888007596962935,1.034357715419746,2.7811818110183357,16.544,0.0
2023-11-27,19.82,24.64,15.92,84.15,1.25,14.21,5.49,2.805448353830717,1.034357715419746,2.9018371499964277,4.392,0.0
2023-11-28,20.71,26.62,15.07,80.6,1.33,19.44,1.77,3.685235262369787,1.034357715419746,3.811851526769101,1.4160000000000001,2.3958515267691007
2023-11-29,20.39,25.16,16.65,84.37,1.41,16.17,7.1,3.1233477724437284,1.034357715419746,3.2306588663662477,5.68,0.0
2023-11-30,20.84,26.25,16.48,82.49,1.48,14.28,3.74,2.950263888451758,1.034357715419746,3.051628215544337,2.9920000000000004,0.059628215544336616
2023-12-01,20.78,25.66,16.9,80.82,1.52,17.93,3.3,3.486958825783272,1.034357715419746,3.6067627647999054,2.64,0.9667627647999053
2023-12-02,21.09,27.05,15.95,77.58,1.42,20.84,5.49,3.9941059027889567,1.034357715419746,4.131334256753307,4.392,0.0
2023-12-03,20.78,26.06,16.5,81.55,1.4,15.87,6.06,3.178180858845944,1.034357715419746,3.287375892346657,4.848,0.0
2023-12-04,20.96,26.28,16.87,81.77,1.07,14.91,11.77,3.0197228196342873,1.034357715419746,3.1234735969177954,9.416,0.0
2023-12-05,20.77,26.42,15.98,82.54,1.44,19.11,8.9,3.613731453156168,1.034357715419746,3.7378910100270932,7.120000000000001,0.0
2023-12-06,20.81,25.93,16.8,81.43,1.26,13.13,5.32,2.7802830255690485,1.034357715419746,2.8758071985479003,4.256,0.0
2023-12-07,20.89,25.29,15.99,79.41,1.12,15.79,0.22,3.1476809861189223,1.034357715419746,3.255828113672142,0.17600000000000002,3.079828113672142
2023-12-08,20.74,25.88,15.48,80.27,1.14,16.87,0.51,3.2913678947592517,1.034357715419746,3.4044517762290787,0.40800000000000003,2.9964517762290788
2023-12-09,20.86,26.3,16.23,80.0,1.15,16.26,0.57,3.238954648993803,1.034357715419746,3.3502377310813953,0.45599999999999996,2.8942377310813954
2023-12-10,21.46,27.32,17.54,79.32,1.29,16.4,1.19,3.3655248617876294,1.034357715419746,3.481156607227009,0.952,2.529156607227009
2023-12-11,20.7,25.77,16.63,83.98,1.53,19.26,4.58,3.5900485872682544,1.034357715419746,3.7133944549726787,3.664,0.04939445497267858
2023-12-12,21.64,27.16,17.05,79.59,1.61,18.23,1.05,3.650678280150937,1.034357715419746,3.776107245589411,0.8400000000000001,2.936107245589411
2023-12-13,21.6,27.3,16.71,80.31,1.22,15.75,1.32,3.230187870420168,1.034357715419746,3.3411697460243794,1.056,2.2851697460243794
2023-12-14,20.78,25.42,17.92,85.04,1.44,19.67,1.24,3.6406730193765964,1.034357715419746,3.765758226912685,0.992,2.773758226912685
2023-12-15,21.45,27.45,16.14,79.33,1.34,18.52,1.11,3.6521335849918124,1.034357715419746,3.777612551379858,0.8880000000000001,2.889612551379858
2023-12-16,21.03,25.06,16.94,82.22,1.73,14.44,1.07,2.9764573331762394,1.034357715419746,3.078721607188525,0.8560000000000001,2.222721607188525
2023-12-17,21.08,26.53,17.06,82.07,1.68,12.61,1.19,2.7710434852129704,1.034357715419746,2.866250208693659,0.952,1.9142502086936592
2023-12-18,22.2,28.93,16.24,78.18,1.53,17.15,0.78,3.593225485645081,1.034357715419746,3.7166805043198536,0.6240000000000001,3.0926805043198535
2023-12-19,21.48,25.47,17.19,81.27,1.35,21.49,0.89,3.98731353159265,1.034357715419746,4.124308515200413,0.7120000000000001,3.412308515200413
2023-12-20,22.53,29.07,17.42,75.55,1.82,20.08,0.74,4.173123026714704,1.034357715419746,4.316502000078157,0.592,3.724502000078157
2023-12-21,22.31,28.17,17.07,75.33,1.88,16.75,1.3,3.667136921915676,1.034357715419746,3.793131368684098,1.04,2.753131368684098
2023-12-22,22.6,28.95,16.74,75.05,1.66,13.42,2.28,3.191589335741789,1.034357715419746,3.3012450538759017,1.8239999999999998,1.4772450538759019
2023-12-23,23.04,29.65,17.1,71.32,1.52,17.0,0.52,3.8087742759889185,1.034357715419746,3.9396350586613953,0.41600000000000004,3.5236350586613954
2023-12-24,23.03,29.63,16.95,71.23,1.49,19.37,1.06,4.136685672071468,1.034357715419746,4.27881274117344,0.8480000000000001,3.4308127411734404
2023-12-25,22.79,28.94,18.73,75.82,1.46,16.38,3.37,3.595142207562307,1.034357715419746,3.7186630804232506,2.696,1.0226630804232504
2023-12-26,22.06,27.78,18.23,82.63,1.66,12.44,18.93,2.805514730731406,1.034357715419746,2.9019058074557815,15.144,0.0
2023-12-27,19.66,22.43,17.14,85.69,1.83,3.94,17.29,1.4125501600817538,1.034357715419746,1.4610821564979595,13.832,0.0
2023-12-28,21.28,27.37,16.02,70.04,1.81,16.37,0.28,3.6737425629749634,1.034357715419746,3.799963964479066,0.22400000000000003,3.5759639644790657
2023-12-29,21.49,27.12,16.27,77.78,1.44,18.49,1.02,3.6862806140405375,1.034357715419746,3.8129327943350693,0.8160000000000001,2.996932794335069
2023-12-30,21.59,26.91,17.56,81.17,1.17,16.92,1.51,3.3828996555232056,1.034357715419746,3.499128359181229,1.2080000000000002,2.291128359181229
2023-12-31,20.38,23.71,18.09,82.22,1.36,9.37,1.75,2.2133541862262476,1.034357715419746,2.289399979479713,1.4000000000000001,0.8893999794797127
2024-01-01,21.16,26.73,15.65,77.64,1.14,17.79,0.24,3.5111271086942084,1.034357715419746,3.63176141469728,0.192,3.43976141469728
2024-01-02,21.65,27.61,16.55,79.1,1.22,14.7,2.23,3.113907688942387,1.034357715419746,3.2208944431624285,1.784,1.4368944431624284
2024-01-03,19.81,22.38,17.47,83.54,0.74,7.62,2.58,1.815974076040319,1.034357715419746,1.8783667965545485,2.064,0.0
2024-01-04,21.81,28.02,16.58,74.34,1.18,14.54,0.22,3.195041549213169,1.034357715419746,3.3048158775152996,0.17600000000000002,3.1288158775152994
2024-01-05,22.0,27.41,17.6,73.68,1.1,19.9,0.15,3.960711600189262,1.034357715419746,4.096792602208252,0.12,3.976792602208252
2024-01-06,21.83,27.17,17.13,74.16,1.21,21.41,0.77,4.166262400141117,1.034357715419746,4.309405658049154,0.6160000000000001,3.6934056580491537
2024-01-07,22.49,29.11,16.76,71.38,1.46,18.0,0.22,3.8943981579130424,1.034357715419746,4.028200781553802,0.17600000000000002,3.852200781553802
2024-01-08,22.34,29.37,17.09,67.51,1.7,19.75,0.66,4.329065352178049,1.034357715419746,4.477802147581666,0.528,3.9498021475816656
2024-01-09,21.57,28.2,16.02,74.16,1.9,11.28,1.27,2.9394276478043055,1.034357715419746,3.0404196664244996,1.016,2.0244196664244996
2024-01-10,21.48,27.72,16.01,77.01,1.71,13.09,6.12,3.0279820821129513,1.034357715419746,3.1320166287862783,4.896000000000001,0.0
2024-01-11,20.46,24.9,17.68,83.97,1.29,14.94,15.25,2.9694621007151465,1.034357715419746,3.071486034521239,12.200000000000001,0.0
2024-01-12,20.7,25.61,17.87,83.82,0.9,11.53,33.2,2.468508275238534,1.034357715419746,2.553320580070468,26.560000000000002,0.0
2024-01-13,20.06,24.66,17.01,86.43,1.31,14.88,35.5,2.8817400051161943,1.034357715419746,2.9807500081256744,28.400000000000002,0.0
2024-01-14,20.54,25.06,16.79,81.88,1.42,15.05,2.65,3.0353119047758694,1.034357715419746,3.139598287410326,2.12,1.019598287410326
2024-01-15,21.17,26.3,16.77,77.07,1.51,13.06,0.71,2.9432791466372343,1.034357715419746,3.0444034939582694,0.568,2.4764034939582693
2024-01-16,20.75,25.42,16.66,80.11,1.33,16.42,0.74,3.271454622913739,1.034357715419746,3.383854329856422,0.592,2.791854329856422
2024-01-17,21.61,26.25,17.6,76.68,0.93,12.56,1.27,2.7737178113249583,1.034357715419746,2.869016418541142,1.016,1.853016418541142
2024-01-18,20.55,24.6,17.73,82.41,0.94,15.43,0.87,3.0429757621747413,1.034357715419746,3.147525457440726,0.6960000000000001,2.451525457440726
2024-01-19,21.91,27.63,16.75,75.11,1.25,20.03,0.65,3.9895452320356553,1.034357715419746,4.126616891772141,0.52,3.606616891772141
2024-01-20,22.09,27.94,16.57,75.29,1.23,16.7,0.33,3.5172893962491587,1.034357715419746,3.638135424374378,0.264,3.374135424374378
2024-01-21,20.95,26.11,16.92,76.61,1.71,7.39,0.67,2.2279942256155034,1.034357715419746,2.3045430171760386,0.536,1.7685430171760386
2024-01-22,21.48,28.2,15.76,67.28,1.47,18.51,1.38,3.9843670290138764,1.034357715419746,4.121260777524554,1.1039999999999999,3.0172607775245543
2024-01-23,21.12,26.23,17.11,74.26,1.27,11.1,5.61,2.689565045698807,1.034357715419746,2.781972356141823,4.488,0.0
2024-01-24,20.02,23.45,16.94,84.1,1.26,14.16,6.03,2.8076015654847266,1.034357715419746,2.9040643410836844,4.824000000000001,0.0
2024-01-25,20.86,25.75,16.12,82.22,1.17,16.89,2.71,3.2974359360117456,1.034357715419746,3.410728301516081,2.168,1.242728301516081
2024-01-26,21.88,27.22,17.56,77.56,1.28,14.34,1.65,3.1337476759766427,1.034357715419746,3.2414160868251387,1.32,1.9214160868251386
2024-01-27,22.01,27.89,16.88,75.99,1.56,20.13,2.01,4.0667967385739985,1.1451919498133691,4.657262886542208,1.6079999999999999,3.0492628865422082
2024-01-28,21.8,27.77,15.99,76.81,1.54,22.17,1.44,4.301926630507133,1.1451919498133691,4.92653174594452,1.152,3.77453174594452
2024-01-29,22.39,28.87,16.06,73.92,1.66,19.24,2.58,4.050893369631795,1.1451919498133691,4.639050476454684,2.064,2.5750504764546838
2024-01-30,21.81,26.64,17.85,75.93,1.42,15.18,4.62,3.3082152200761414,1.1451919498133691,3.7885414382812606,3.696,0.09254143828126038
2024-01-31,21.58,26.66,17.21,79.51,1.47,16.58,3.58,3.4155200027550303,1.1451919498133691,3.911426011581597,2.8640000000000003,1.0474260115815968
2024-02-01,20.42,23.63,18.0,84.67,0.94,14.85,0.64,2.919025616449821,1.1451919498133691,3.3428446372573424,0.512,2.8308446372573424
2024-02-02,22.22,28.3,16.8,75.09,1.19,18.14,1.77,3.7585701651311556,1.1451919498133691,4.304284295916905,1.4160000000000001,2.888284295916905
2024-02-03,21.84,27.18,17.81,77.63,1.16,14.84,0.83,3.190657388762418,1.1451919498133691,3.6539151562232663,0.664,2.989915156223266
2024-02-04,22.01,27.76,17.0,76.13,1.45,19.3,0.52,3.9337170984907557,1.1451919498133691,4.504861154034818,0.41600000000000004,4.088861154034817
2024-02-05,21.77,27.47,16.73,75.99,1.27,14.82,1.06,3.2340896744289953,1.1451919498133691,3.7036534601306252,0.8480000000000001,2.8556534601306254
2024-02-06,20.43,24.71,17.26,81.69,1.15,19.29,4.67,3.63308881536239,1.1451919498133691,4.160584064309999,3.736,0.42458406430999895
2024-02-07,21.83,28.42,15.98,76.11,1.55,23.77,0.52,4.592027374179523,1.1451919498133691,5.258752782233013,0.41600000000000004,4.8427527822330125
2024-02-08,22.2,28.8,15.64,73.99,1.61,17.13,0.24,3.7322131006751165,1.1451919498133691,4.274100397881137,0.192,4.0821003978811365
2024-02-09,22.62,28.58,16.82,74.33,1.3,19.52,1.07,4.0305525782420935,1.1451919498133691,4.6157563659023655,0.8560000000000001,3.7597563659023656
2024-02-10,22.81,29.68,16.81,72.43,1.52,9.02,2.48,2.6514630287920995,1.1451919498133691,3.036434115800486,1.984,1.052434115800486
2024-02-11,22.62,28.6,17.19,74.66,1.51,18.73,1.13,3.9627506752939654,1.1451919498133691,4.538110172464141,0.9039999999999999,3.6341101724641414
2024-02-12,23.22,29.57,16.98,73.33,1.31,23.18,0.23,4.668464158820672,1.1451919498133691,5.346287572673676,0.18400000000000002,5.162287572673676
2024-02-13,23.6,29.51,18.27,72.41,1.31,22.03,1.18,4.555324813084009,1.1451919498133691,5.216721304728897,0.944,4.272721304728897
2024-02-14,23.73,29.57,18.99,72.35,0.75,18.0,5.64,3.8053592393880233,1.1451919498133691,4.35786676709509,4.512,0.0
2024-02-15,22.21,26.38,19.13,75.99,0.94,8.75,8.54,2.2751303298035985,1.1451919498133691,2.6054609384673166,6.832,0.0
2024-02-16,22.11,26.77,17.36,75.65,1.36,19.39,0.43,3.924335349213774,1.1451919498133691,4.494117250287651,0.34400000000000003,4.150117250287651
2024-02-17,22.42,27.06,18.74,76.36,1.35,19.0,1.61,3.9062202576683265,1.1451919498133691,4.473371993279672,1.2880000000000003,3.185371993279672
2024-02-18,23.58,30.97,16.62,71.57,1.42,14.35,0.88,3.4849379993916605,1.1451919498133691,3.9909229425020376,0.7040000000000001,3.2869229425020374
2024-02-19,23.04,29.72,17.13,72.94,1.52,20.1,1.59,4.276452520029078,1.1451919498133691,4.897358999696396,1.2720000000000002,3.625358999696396
2024-02-20,23.46,29.75,17.9,69.99,1.44,20.0,0.4,4.338212773896223,1.1451919498133691,4.9680863452434805,0.32000000000000006,4.64808634524348
2024-02-21,22.55,27.5,18.28,78.37,1.22,17.55,1.25,3.644286426678561,1.1451919498133691,4.173407478646417,1.0,3.173407478646417
2024-02-22,23.08,30.41,16.77,69.43,1.83,16.1,0.7,3.913934283222706,1.1451919498133691,4.482206033245202,0.5599999999999999,3.922206033245202
2024-02-23,23.22,29.73,17.98,64.71,1.53,21.18,0.82,4.652060939680447,1.1451919498133691,5.327502738163266,0.656,4.671502738163266
2024-02-24,22.58,30.23,17.5,73.21,1.91,18.99,1.41,4.231853752788836,1.1451919498133691,4.84628485048127,1.128,3.71828485048127
2024-02-25,22.18,26.71,17.81,73.4,1.23,18.71,9.57,3.8579779440838875,1.1451919498133691,4.4181252841224,7.656000000000001,0.0
2024-02-26,21.45,24.5,18.78,78.95,0.99,10.14,3.7,2.3953068946621103,1.1451919498133691,2.7430861730995084,2.9600000000000004,0.0
2024-02-27,20.04,23.52,17.31,85.55,1.33,9.01,3.72,2.085124709309715,1.1451919498133691,2.387868031458427,2.9760000000000004,0.0
2024-02-28,20.34,25.87,16.1,80.35,0.92,15.6,10.09,3.125353205472033,1.1451919498133691,3.5791293312299812,8.072000000000001,0.0
2024-02-29,21.2,24.77,17.51,75.82,1.07,19.99,3.07,3.8681832703993084,1.1451919498133691,4.4298123416640385,2.456,1.9738123416640385
2024-03-01,21.08,27.09,16.27,78.22,1.21,18.36,8.5,3.6651195980285545,1.1451919498133691,4.197265458765512,6.800000000000001,0.0
2024-03-02,20.42,24.56,17.38,84.01,1.09,20.8,2.04,3.8292960262467823,1.1451919498133691,4.385278982710139,1.6320000000000001,2.7532789827101385
2024-03-03,22.21,27.33,17.88,77.65,0.84,20.43,1.05,4.013965554136113,1.1451919498133691,4.596761039424836,0.8400000000000001,3.756761039424836
2024-03-04,21.32,26.03,18.05,83.06,1.13,21.07,9.43,3.9857294843061624,1.1451919498133691,4.564425319561209,7.5440000000000005,0.0
2024-03-05,22.29,28.19,17.34,77.43,1.4,14.05,0.92,3.1772377730547423,1.1451919498133691,3.638547120345247,0.7360000000000001,2.902547120345247
2024-03-06,21.19,26.54,17.58,80.36,1.64,14.46,1.29,3.125366910547862,1.1451919498133691,3.5791450261724918,1.032,2.5471450261724917
2024-03-07,21.71,27.46,16.1,77.81,1.89,22.93,0.59,4.432840781909096,1.0339990000360983,4.583552935813242,0.472,4.111552935813242
2024-03-08,22.61,28.46,17.12,74.7,1.74,20.53,0.71,4.267844102803291,1.0339990000360983,4.412946534608563,0.568,3.8449465346085625
2024-03-09,21.18,25.37,17.95,81.97,1.4,12.53,3.59,2.7493487027174157,1.0339990000360983,2.842823809360352,2.872,0.0
2024-03-10,20.92,26.85,16.17,80.98,1.32,20.61,7.67,3.9318730788560066,1.0339990000360983,4.065552831805966,6.136,0.0
2024-03-11,21.84,27.77,16.08,79.82,1.65,19.57,0.62,3.9037274772342982,1.0339990000360983,4.0364503078737055,0.496,3.5404503078737055
2024-03-12,22.38,29.19,15.46,75.11,1.78,20.97,0.01,4.3147168797772695,1.0339990000360983,4.461412939128571,0.008,4.453412939128571
2024-03-13,22.99,30.28,15.85,72.3,1.96,25.4,0.01,5.14983438228263,1.0339990000360983,5.324923601631758,0.008,5.316923601631758
2024-03-14,22.0,26.51,17.06,78.21,1.77,21.11,0.05,4.145954325082258,1.0339990000360983,4.286912626330391,0.04000000000000001,4.246912626330391
2024-03-15,21.79,26.93,16.59,77.94,1.69,18.6,0.09,3.789879580800301,1.0339990000360983,3.918731696804739,0.072,3.846731696804739
2024-03-16,22.4,28.66,15.83,74.72,1.78,23.3,0.13,4.633379856455824,1.0339990000360983,4.790910138362723,0.10400000000000001,4.686910138362723
2024-03-17,23.09,31.04,15.22,70.87,1.85,27.07,0.02,5.441716537421914,1.0957325899568378,5.962666155360268,0.016,5.946666155360268
2024-03-18,23.42,31.63,15.96,70.5,1.89,24.81,0.02,5.21082342484895,1.0957325899568378,5.7096690471175,0.016,5.6936690471175
2024-03-19,23.16,29.74,17.52,73.29,1.84,22.49,0.03,4.698293339084885,1.0957325899568378,5.148073128812441,0.024,5.124073128812441
2024-03-20,23.05,29.44,17.72,74.03,2.04,19.48,0.4,4.269442167165157,1.0957325899568378,4.678166923498812,0.32000000000000006,4.358166923498811
2024-03-21,22.13,25.93,17.76,81.73,1.8,17.76,1.76,3.5751235956474416,1.0957325899568378,3.917379436874574,1.4080000000000001,2.509379436874574
2024-03-22,21.82,25.57,17.64,78.43,1.34,18.29,0.39,3.6596216248793696,1.0957325899568378,4.0099666812911225,0.31200000000000006,3.6979666812911223
2024-03-23,23.0,28.92,17.82,71.5,0.98,14.66,1.71,3.3116848882982204,1.0957325899568378,3.62872105977593,1.368,2.26072105977593
2024-03-24,22.75,29.1,17.99,76.58,1.42,14.39,3.23,3.2979379297515883,1.0957325899568378,3.6136580692835993,2.584,1.0296580692835993
2024-03-25,23.27,29.53,18.46,72.28,1.9,19.06,0.73,4.2592930350625435,1.0957325899568378,4.667046188694201,0.584,4.083046188694201
2024-03-26,21.87,25.35,18.77,78.16,1.47,16.31,1.22,3.4128959896178106,1.0957325899568378,3.7396213619572283,0.976,2.7636213619572283
2024-03-27,21.23,25.28,18.21,79.18,1.07,12.95,0.83,2.8120906464674893,1.0957325899568378,3.08129936724722,0.664,2.41729936724722
2024-03-28,21.42,26.33,17.56,77.63,1.06,20.64,1.56,3.980425205527021,1.0957325899568378,4.361481619581601,1.2480000000000002,3.1134816195816004
2024-03-29,23.01,30.4,17.01,73.86,1.3,18.15,3.87,3.927518870636944,1.0957325899568378,4.303510424227373,3.096,1.2075104242273733
2024-03-30,22.97,29.9,17.76,77.76,1.51,21.18,2.2,4.331165788227062,1.0957325899568378,4.745799506666487,1.7600000000000002,2.985799506666487
2024-03-31,21.14,25.64,18.12,83.19,1.27,9.84,4.24,2.308507625148419,1.0957325899568378,2.529507039038986,3.3920000000000003,0.0
2024-04-01,22.09,28.53,16.6,77.57,1.55,15.64,3.64,3.411488520830803,1.0957325899568378,3.738079152537957,2.9120000000000004,0.8260791525379565
2024-04-02,21.56,26.77,16.67,81.3,0.8,16.07,7.99,3.2213094140839673,1.0957325899568378,3.529693707346569,6.392,0.0
2024-04-03,20.24,24.5,17.33,85.06,1.29,9.55,4.3,2.1760069667709168,1.0957325899568378,2.384321749464019,3.44,0.0
2024-04-04,20.59,25.58,16.91,81.98,0.88,16.06,8.85,3.1554822217998115,1.0957325899568378,3.457564707455464,7.08,0.0
2024-04-05,21.28,26.6,17.36,80.54,1.16,16.07,0.53,3.266288661414129,1.0957325899568378,3.5789789345179566,0.42400000000000004,3.1549789345179566
2024-04-06,21.18,26.28,17.3,84.61,1.31,15.77,8.23,3.140345884656296,1.0957325899568378,3.4409793295547404,6.5840000000000005,0.0
2024-04-07,21.4,25.88,17.46,84.09,1.17,13.68,5.06,2.8344639494117603,1.0957325899568378,3.105814524428235,4.048,0.0
2024-04-08,21.82,26.4,16.94,79.31,1.06,16.32,1.42,3.310569136216355,1.0957325899568378,3.627498493857518,1.136,2.4914984938575184
2024-04-09,21.04,24.35,18.55,83.28,0.83,18.26,34.95,3.4667185987948854,1.0957325899568378,3.7985965489090594,27.960000000000004,0.0
2024-04-10,21.27,24.89,18.2,78.83,0.96,19.24,1.07,3.68436643052793,1.0957325899568378,4.037080371272398,0.8560000000000001,3.1810803712723983
2024-04-11,21.18,26.23,16.48,79.86,1.32,16.71,0.97,3.3503043166434794,1.0957325899568378,3.671037626019333,0.776,2.8950376260193327
2024-04-12,21.71,27.03,16.45,79.95,1.37,16.41,2.88,3.352498180411128,1.0957325899568378,3.673441514047471,2.304,1.3694415140474714
2024-04-13,21.52,26.09,17.5,83.33,1.2,13.14,34.03,2.7729275957539556,1.0957325899568378,3.038387136258269,27.224000000000004,0.0
2024-04-14,19.92,23.01,17.52,90.99,1.38,9.87,15.01,2.0459281022919713,1.0957325899568378,2.2417900983898598,12.008000000000001,0.0
2024-04-15,20.65,24.26,17.62,86.4,1.54,16.58,6.1,3.137237476786913,1.0957325899568378,3.437573345749379,4.88,0.0
2024-04-16,21.14,26.34,16.59,83.31,1.58,19.01,0.55,3.6116685312188688,1.0957325899568378,3.957422913778059,0.44000000000000006,3.5174229137780593
2024-04-17,20.76,25.1,16.55,84.73,1.87,16.85,2.18,3.2258088116784225,1.0957325899568378,3.534623843925987,1.7440000000000002,1.790623843925987
2024-04-18,21.4,26.2,16.14,83.35,1.89,16.26,0.68,3.234914168263002,1.0957325899568378,3.544600879878889,0.544,3.000600879878889
2024-04-19,21.34,25.65,17.84,82.39,1.87,18.54,1.02,3.5847732288765815,1.0957325899568378,3.9279528544848725,0.8160000000000001,3.1119528544848727
2024-04-20,21.59,26.81,17.21,81.73,1.69,17.3,1.69,3.455262421339483,1.0957325899568378,3.7860436419148464,1.352,2.4340436419148466
2024-04-21,21.82,27.62,16.86,81.68,1.33,15.46,2.22,3.185344005283569,1.0957325899568378,3.490285236812852,1.7760000000000002,1.7142852368128518
2024-04-22,20.81,23.85,17.97,85.1,1.04,20.14,0.81,3.656565172426449,1.0957325899568378,4.006617626728804,0.6480000000000001,3.358617626728804
2024-04-23,21.41,25.75,17.85,83.42,1.73,15.46,1.81,3.121405087843558,1.0957325899568378,3.4202252812072724,1.4480000000000002,1.9722252812072723
2024-04-24,21.6,26.47,18.43,83.45,1.56,12.31,2.9,2.697158510588682,1.0957325899568378,2.9553644803314634,2.32,0.6353644803314635
2024-04-25,21.13,26.31,17.1,86.61,1.63,9.81,16.16,2.22589148935201,1.0957325899568378,2.438981846590561,12.928,0.0
2024-04-26,20.71,25.72,16.93,82.37,1.06,8.85,14.54,2.1031458441353648,1.0957325899568378,2.304485442851403,11.632,0.0
2024-04-27,21.94,27.38,16.48,79.83,0.97,19.03,0.84,3.673687273193489,1.0957325899568378,4.025378870547774,0.672,3.353378870547774
